File,Commit,Author,Commit Message,Start Line,End Line,Previous Author,Previous Commit,Keyword Label,Commit Date,Previous Commit Date
cmd/dive/cli/cli_ci_test.go,788fcd3,Alex Goodman,chore: refactor command structure (#587)  * refactor cli harness  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * use single configuration for ui  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * remove remaining viper rules  * add basic CLI tests  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * separate cmd and api concerns for keybindings  * plumb through context for future logging  * port to using internal logger  * internalize non-analysis path  * encapsulate ui with clio  * merge runtime into cmd + add adapter package  * support legacy config shapes  * improve testing around formatting  * fix log-ui interactions  * fix linting and update test snapshots  * fix initialization of tree viewmodel  * indent files in report  * fix build  * setup qemu and buildx in release workflow  * show formatted output in CI  * add cli tests for source flag  * add default ci config cli test  ---------  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>,1,51,,,1,2025-04-08 16:19:18,
cmd/dive/cli/cli_build_test.go,788fcd3,Alex Goodman,chore: refactor command structure (#587)  * refactor cli harness  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * use single configuration for ui  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * remove remaining viper rules  * add basic CLI tests  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * separate cmd and api concerns for keybindings  * plumb through context for future logging  * port to using internal logger  * internalize non-analysis path  * encapsulate ui with clio  * merge runtime into cmd + add adapter package  * support legacy config shapes  * improve testing around formatting  * fix log-ui interactions  * fix linting and update test snapshots  * fix initialization of tree viewmodel  * indent files in report  * fix build  * setup qemu and buildx in release workflow  * show formatted output in CI  * add cli tests for source flag  * add default ci config cli test  ---------  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>,1,91,,,1,2025-04-08 16:19:18,
cmd/dive/cli/cli_load_test.go,788fcd3,Alex Goodman,chore: refactor command structure (#587)  * refactor cli harness  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * use single configuration for ui  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * remove remaining viper rules  * add basic CLI tests  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * separate cmd and api concerns for keybindings  * plumb through context for future logging  * port to using internal logger  * internalize non-analysis path  * encapsulate ui with clio  * merge runtime into cmd + add adapter package  * support legacy config shapes  * improve testing around formatting  * fix log-ui interactions  * fix linting and update test snapshots  * fix initialization of tree viewmodel  * indent files in report  * fix build  * setup qemu and buildx in release workflow  * show formatted output in CI  * add cli tests for source flag  * add default ci config cli test  ---------  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>,1,105,,,1,2025-04-08 16:19:18,
cmd/dive/cli/cli_json_test.go,788fcd3,Alex Goodman,chore: refactor command structure (#587)  * refactor cli harness  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * use single configuration for ui  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * remove remaining viper rules  * add basic CLI tests  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * separate cmd and api concerns for keybindings  * plumb through context for future logging  * port to using internal logger  * internalize non-analysis path  * encapsulate ui with clio  * merge runtime into cmd + add adapter package  * support legacy config shapes  * improve testing around formatting  * fix log-ui interactions  * fix linting and update test snapshots  * fix initialization of tree viewmodel  * indent files in report  * fix build  * setup qemu and buildx in release workflow  * show formatted output in CI  * add cli tests for source flag  * add default ci config cli test  ---------  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>,1,29,,,1,2025-04-08 16:19:18,
cmd/dive/cli/cli_test.go,788fcd3,Alex Goodman,chore: refactor command structure (#587)  * refactor cli harness  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * use single configuration for ui  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * remove remaining viper rules  * add basic CLI tests  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * separate cmd and api concerns for keybindings  * plumb through context for future logging  * port to using internal logger  * internalize non-analysis path  * encapsulate ui with clio  * merge runtime into cmd + add adapter package  * support legacy config shapes  * improve testing around formatting  * fix log-ui interactions  * fix linting and update test snapshots  * fix initialization of tree viewmodel  * indent files in report  * fix build  * setup qemu and buildx in release workflow  * show formatted output in CI  * add cli tests for source flag  * add default ci config cli test  ---------  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>,1,175,,,1,2025-04-08 16:19:18,
cmd/dive/cli/internal/command/adapter/analyzer.go,788fcd3,Alex Goodman,chore: refactor command structure (#587)  * refactor cli harness  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * use single configuration for ui  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * remove remaining viper rules  * add basic CLI tests  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * separate cmd and api concerns for keybindings  * plumb through context for future logging  * port to using internal logger  * internalize non-analysis path  * encapsulate ui with clio  * merge runtime into cmd + add adapter package  * support legacy config shapes  * improve testing around formatting  * fix log-ui interactions  * fix linting and update test snapshots  * fix initialization of tree viewmodel  * indent files in report  * fix build  * setup qemu and buildx in release workflow  * show formatted output in CI  * add cli tests for source flag  * add default ci config cli test  ---------  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>,1,68,,,1,2025-04-08 16:19:18,
cmd/dive/cli/cli.go,788fcd3,Alex Goodman,chore: refactor command structure (#587)  * refactor cli harness  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * use single configuration for ui  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * remove remaining viper rules  * add basic CLI tests  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * separate cmd and api concerns for keybindings  * plumb through context for future logging  * port to using internal logger  * internalize non-analysis path  * encapsulate ui with clio  * merge runtime into cmd + add adapter package  * support legacy config shapes  * improve testing around formatting  * fix log-ui interactions  * fix linting and update test snapshots  * fix initialization of tree viewmodel  * indent files in report  * fix build  * setup qemu and buildx in release workflow  * show formatted output in CI  * add cli tests for source flag  * add default ci config cli test  ---------  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>,1,53,,,1,2025-04-08 16:19:18,
cmd/dive/cli/cli_config_test.go,788fcd3,Alex Goodman,chore: refactor command structure (#587)  * refactor cli harness  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * use single configuration for ui  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * remove remaining viper rules  * add basic CLI tests  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * separate cmd and api concerns for keybindings  * plumb through context for future logging  * port to using internal logger  * internalize non-analysis path  * encapsulate ui with clio  * merge runtime into cmd + add adapter package  * support legacy config shapes  * improve testing around formatting  * fix log-ui interactions  * fix linting and update test snapshots  * fix initialization of tree viewmodel  * indent files in report  * fix build  * setup qemu and buildx in release workflow  * show formatted output in CI  * add cli tests for source flag  * add default ci config cli test  ---------  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>,1,17,,,1,2025-04-08 16:19:18,
cmd/dive/cli/internal/command/adapter/evaluator.go,788fcd3,Alex Goodman,chore: refactor command structure (#587)  * refactor cli harness  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * use single configuration for ui  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * remove remaining viper rules  * add basic CLI tests  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * separate cmd and api concerns for keybindings  * plumb through context for future logging  * port to using internal logger  * internalize non-analysis path  * encapsulate ui with clio  * merge runtime into cmd + add adapter package  * support legacy config shapes  * improve testing around formatting  * fix log-ui interactions  * fix linting and update test snapshots  * fix initialization of tree viewmodel  * indent files in report  * fix build  * setup qemu and buildx in release workflow  * show formatted output in CI  * add cli tests for source flag  * add default ci config cli test  ---------  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>,1,48,,,1,2025-04-08 16:19:18,
cmd/dive/cli/internal/command/build.go,788fcd3,Alex Goodman,chore: refactor command structure (#587)  * refactor cli harness  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * use single configuration for ui  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * remove remaining viper rules  * add basic CLI tests  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>  * separate cmd and api concerns for keybindings  * plumb through context for future logging  * port to using internal logger  * internalize non-analysis path  * encapsulate ui with clio  * merge runtime into cmd + add adapter package  * support legacy config shapes  * improve testing around formatting  * fix log-ui interactions  * fix linting and update test snapshots  * fix initialization of tree viewmodel  * indent files in report  * fix build  * setup qemu and buildx in release workflow  * show formatted output in CI  * add cli tests for source flag  * add default ci config cli test  ---------  Signed-off-by: Alex Goodman <wagoodman@users.noreply.github.com>,1,46,,,1,2025-04-08 16:19:18,
